date	location	variant	median_ga	median_freq	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50
2021-11-22	Wisconsin	Delta	2.7428846	0.9915483	4.1917386	1.7941475	3.588726	2.0639071	3.1532593	2.3561137
2021-11-23	Wisconsin	Delta	2.3477077	0.9915825	3.485633	1.5774357	3.0177999	1.8000872	2.6720479	2.0431454
2021-11-24	Wisconsin	Delta	1.9803324	0.9917207	2.8542767	1.3766369	2.4941068	1.5486822	2.237905	1.7410235
2021-11-25	Wisconsin	Delta	1.6574509	0.9919414	2.3207433	1.1905911	2.057872	1.3247504	1.8589221	1.479759
2021-11-26	Wisconsin	Delta	1.3828114	0.9919597	1.8725232	1.0260382	1.6892846	1.1332823	1.5358028	1.2492061
2021-11-27	Wisconsin	Delta	1.155904	0.9916297	1.5092031	0.8838701	1.379081	0.9656907	1.2672904	1.0558836
2021-11-28	Wisconsin	Delta	0.9675536	0.99107707	1.2240559	0.7595567	1.1286609	0.8254049	1.0506333	0.8909898
2021-11-29	Wisconsin	Delta	0.8142204	0.9914948	0.99563277	0.654987	0.9317753	0.706861	0.87401044	0.75704926
2021-11-30	Wisconsin	Delta	0.69063306	0.9919274	0.8272831	0.5708745	0.7801087	0.60929227	0.7335383	0.6468565
2021-12-01	Wisconsin	Delta	0.59295267	0.9911264	0.70057267	0.49985632	0.6620918	0.5289057	0.6271271	0.559061
2021-12-02	Wisconsin	Delta	0.51674366	0.9898262	0.60454094	0.44127348	0.57404584	0.46535206	0.54567295	0.4901607
2021-12-03	Wisconsin	Delta	0.45871592	0.98826516	0.5338954	0.39589047	0.5065555	0.41559514	0.48385474	0.43550438
2021-12-04	Wisconsin	Delta	0.4143142	0.98585874	0.47928622	0.35830414	0.45617953	0.37686193	0.4354519	0.39361683
2021-12-05	Wisconsin	Delta	0.37948585	0.9822437	0.43737298	0.3286319	0.4168042	0.3466321	0.39860803	0.3612063
2021-12-06	Wisconsin	Delta	0.35259393	0.9773178	0.40499824	0.30685946	0.38707557	0.3227058	0.37010306	0.33593032
2021-12-07	Wisconsin	Delta	0.33238983	0.97072244	0.38012716	0.2901356	0.36378333	0.30440643	0.34850487	0.3173769
2021-12-08	Wisconsin	Delta	0.31700805	0.96132445	0.36094102	0.27830926	0.3457454	0.29137486	0.33194593	0.30333954
2021-12-09	Wisconsin	Delta	0.3058508	0.9484144	0.34670365	0.2700821	0.33262497	0.28206423	0.31994468	0.29334375
2021-12-10	Wisconsin	Delta	0.29812253	0.93122125	0.33656478	0.265055	0.32340458	0.2759923	0.3113894	0.2864371
2021-12-11	Wisconsin	Delta	0.29377845	0.90870106	0.33050388	0.2622142	0.31781304	0.27266133	0.3065836	0.28239655
2021-12-12	Wisconsin	Delta	0.2920624	0.8798671	0.32828492	0.2613425	0.31550398	0.27143168	0.30444235	0.28102508
2021-12-13	Wisconsin	Delta	0.29283583	0.84400654	0.32877117	0.262196	0.31582385	0.27199244	0.30454367	0.2815305
2021-12-14	Wisconsin	Delta	0.29528135	0.8006474	0.33127627	0.2644708	0.31845447	0.27465004	0.3070136	0.28383428
2021-12-15	Wisconsin	Delta	0.30010664	0.75027025	0.33717752	0.26860708	0.32341334	0.27877414	0.31126395	0.28847456
2021-12-16	Wisconsin	Delta	0.3061546	0.69401586	0.34351754	0.27327976	0.33023086	0.28443596	0.317561	0.29414257
2021-12-17	Wisconsin	Delta	0.31361973	0.63360226	0.35235223	0.2799406	0.3383587	0.2911629	0.32556036	0.30123764
2021-12-18	Wisconsin	Delta	0.32223374	0.5715046	0.36256298	0.28779396	0.34758756	0.29936683	0.33473864	0.30968004
2021-12-19	Wisconsin	Delta	0.33193547	0.5097079	0.37222734	0.29673594	0.35791174	0.30866802	0.34514827	0.31907433
2021-12-20	Wisconsin	Delta	0.3426075	0.44997907	0.38436556	0.30692846	0.368617	0.31911755	0.35619348	0.3298827
2021-12-21	Wisconsin	Delta	0.35411152	0.3941884	0.3951942	0.319243	0.3801695	0.3306809	0.36765748	0.3416001
2021-12-22	Wisconsin	Delta	0.36698398	0.34281474	0.4076533	0.3319449	0.3931866	0.34267434	0.38023767	0.35414946
2021-12-23	Wisconsin	Delta	0.38050917	0.29656845	0.42144513	0.3447674	0.40669292	0.35613662	0.39401084	0.3674959
2021-12-24	Wisconsin	Delta	0.39461124	0.256023	0.43646076	0.35824206	0.42142895	0.37001494	0.40899554	0.38168016
2021-12-25	Wisconsin	Delta	0.41017097	0.2204268	0.45371068	0.3712719	0.43753675	0.38448995	0.4248234	0.3958549
2021-12-26	Wisconsin	Delta	0.4259092	0.189625	0.4727706	0.38448402	0.45520204	0.3992202	0.44151282	0.41098434
2021-12-27	Wisconsin	Delta	0.44222414	0.1630367	0.4929288	0.39733285	0.4750085	0.41323456	0.45940012	0.42664614
2021-12-28	Wisconsin	Delta	0.4595522	0.14016584	0.5151261	0.41085452	0.49531296	0.42616582	0.47822237	0.4417507
2021-12-29	Wisconsin	Delta	0.477772	0.12070548	0.53877455	0.4228516	0.51724887	0.44068277	0.49742192	0.45743757
2021-12-30	Wisconsin	Delta	0.49542546	0.104346894	0.56270844	0.43477672	0.53950346	0.45519087	0.5180241	0.4729488
2021-12-31	Wisconsin	Delta	0.5136349	0.09010637	0.58829904	0.44738272	0.5616376	0.46960345	0.5378442	0.48851448
2022-01-01	Wisconsin	Delta	0.53162485	0.07814267	0.61240953	0.46087232	0.58296293	0.4847007	0.55763876	0.50483257
2022-01-02	Wisconsin	Delta	0.5495183	0.0679473	0.63522667	0.4733585	0.60531044	0.499586	0.5772573	0.5208707
2022-01-03	Wisconsin	Delta	0.56682444	0.05948142	0.6563701	0.48690113	0.6253975	0.51403487	0.5965153	0.5371327
2022-01-04	Wisconsin	Delta	0.5837387	0.05223541	0.6766822	0.5014694	0.64375335	0.52931875	0.6141422	0.5532258
2022-01-05	Wisconsin	Delta	0.6002687	0.04599511	0.69342667	0.5160158	0.66045946	0.5442524	0.63101447	0.5694724
2022-01-06	Wisconsin	Delta	0.6150594	0.040668763	0.7072408	0.53127706	0.6758671	0.55896395	0.6448452	0.58505344
2022-01-07	Wisconsin	Delta	0.6288446	0.036159217	0.7196572	0.5458979	0.68975925	0.5732575	0.65715367	0.5987836
2022-01-08	Wisconsin	Delta	0.6412825	0.032281965	0.73149776	0.56019604	0.701601	0.5861377	0.66925424	0.61152005
2022-01-09	Wisconsin	Delta	0.6511725	0.029001728	0.743074	0.57094437	0.7112564	0.5972905	0.6799637	0.6224084
2022-01-10	Wisconsin	Delta	0.6601062	0.026163865	0.7559696	0.57881194	0.7209995	0.60610825	0.6911109	0.6322316
2022-01-11	Wisconsin	Delta	0.66854995	0.02376703	0.7642136	0.58450186	0.7297337	0.6122824	0.7004075	0.63865507
2022-01-12	Wisconsin	Delta	0.6744948	0.021695752	0.7767136	0.5857097	0.73949534	0.61509436	0.70836765	0.64203036
2022-01-13	Wisconsin	Delta	0.6776793	0.01992029	0.7882104	0.58518696	0.748886	0.6156746	0.7146409	0.64411956
2022-01-14	Wisconsin	Delta	0.67854506	0.018382452	0.79905707	0.5803586	0.75661874	0.61440045	0.7191078	0.64434826
2022-01-15	Wisconsin	Delta	0.67890215	0.017028164	0.8063935	0.57296556	0.7628006	0.60806525	0.72117317	0.64065754
2022-01-16	Wisconsin	Delta	0.67710376	0.01579684	0.8149284	0.5642338	0.7683701	0.6010238	0.72195995	0.63689816
2022-01-17	Wisconsin	Delta	0.67252666	0.014710856	0.81735337	0.5528484	0.7689871	0.5934989	0.7196785	0.63043517
2022-01-18	Wisconsin	Delta	0.6653106	0.013763616	0.8220535	0.5400544	0.766393	0.5834923	0.71454585	0.62148577
2022-01-19	Wisconsin	Delta	0.6570864	0.012923218	0.81770957	0.5274317	0.76070917	0.57201105	0.7074858	0.6113018
2022-01-20	Wisconsin	Delta	0.64654326	0.012088936	0.8078607	0.51671094	0.75088054	0.560137	0.6989372	0.599502
2022-01-21	Wisconsin	Delta	0.634244	0.011356574	0.7956478	0.5026838	0.73817337	0.5463835	0.6852073	0.58624417
2022-01-22	Wisconsin	Delta	0.61935943	0.010657779	0.7791437	0.48819566	0.7228435	0.5324723	0.671049	0.5717195
2022-01-23	Wisconsin	Delta	0.6043798	0.009977341	0.7624157	0.4728758	0.70541424	0.51638204	0.6553477	0.55604184
2022-01-24	Wisconsin	Delta	0.5872	0.009314657	0.74845296	0.4573753	0.68657017	0.50020176	0.6392067	0.5387349
2022-01-25	Wisconsin	Delta	0.5679674	0.008659186	0.7306556	0.43770257	0.670354	0.48421192	0.6219548	0.52091944
2022-01-26	Wisconsin	Delta	0.54950774	0.008016515	0.71043366	0.41912746	0.6528413	0.46418357	0.6033287	0.50187284
2022-01-27	Wisconsin	Delta	0.53115547	0.007375422	0.689587	0.3992315	0.6357719	0.4444725	0.584844	0.48300257
2022-01-28	Wisconsin	Delta	0.51238394	0.006758725	0.67591244	0.38053924	0.6201809	0.42494392	0.567531	0.4639556
2022-01-29	Wisconsin	Delta	0.49538082	0.0061335247	0.66290444	0.3611513	0.604509	0.40450865	0.55090797	0.44547078
2022-01-30	Wisconsin	Delta	0.47589758	0.0055246195	0.6538889	0.34055096	0.5888924	0.3851663	0.5347327	0.42479196
2022-01-31	Wisconsin	Delta	0.4593896	0.0049436907	0.6448682	0.32229584	0.5726242	0.3649707	0.5199052	0.4067647
2022-02-01	Wisconsin	Delta	0.44272673	0.004376459	0.63391703	0.30404392	0.55904025	0.3468856	0.5048773	0.3901947
2022-02-02	Wisconsin	Delta	0.4286552	0.0038728882	0.6275109	0.28634694	0.5475882	0.33179697	0.49009782	0.37391412
2022-02-03	Wisconsin	Delta	0.41376162	0.003388875	0.61985874	0.2706655	0.5353065	0.31561255	0.47767895	0.35828078
2022-02-04	Wisconsin	Delta	0.3994943	0.0029583466	0.61019325	0.25745142	0.52433485	0.30030516	0.46626866	0.34505093
2022-02-05	Wisconsin	Delta	0.3878904	0.0025570262	0.6024642	0.24543202	0.516355	0.2872774	0.4537323	0.3326796
2022-02-06	Wisconsin	Delta	0.37644547	0.0021918137	0.5919174	0.23401156	0.50713295	0.2752664	0.4427393	0.32014203
2022-02-07	Wisconsin	Delta	0.36452585	0.001874763	0.5839212	0.22310604	0.4994743	0.26374596	0.4323797	0.3099455
2022-02-08	Wisconsin	Delta	0.35485214	0.0015903874	0.57709074	0.2152545	0.49362087	0.25512207	0.42367518	0.30095473
2022-02-09	Wisconsin	Delta	0.34655344	0.0013470149	0.5786211	0.2046323	0.48861486	0.24573487	0.4153409	0.29135272
2022-02-10	Wisconsin	Delta	0.33824855	0.0011287074	0.5771189	0.19732936	0.48325858	0.23786673	0.40914994	0.2832623
2022-02-11	Wisconsin	Delta	0.3326837	0.0009408196	0.57923764	0.18897782	0.47993225	0.23020214	0.4029597	0.27525914
2022-02-12	Wisconsin	Delta	0.3261456	0.00078034954	0.5797575	0.1837471	0.47862872	0.22337803	0.39933324	0.2682146
2022-02-13	Wisconsin	Delta	0.32171097	0.00064723846	0.5793537	0.17788894	0.4768574	0.2174434	0.39625847	0.26132035
2022-02-14	Wisconsin	Delta	0.31707323	0.0005349666	0.580114	0.16998437	0.47788528	0.21158211	0.3927386	0.25618982
2022-02-15	Wisconsin	Delta	0.31371248	0.00044055958	0.5855267	0.16355364	0.47714603	0.2050457	0.39065507	0.25007898
2022-02-16	Wisconsin	Delta	0.31053233	0.00036263902	0.5942042	0.1593657	0.47639138	0.19935288	0.39039564	0.2448414
2022-02-17	Wisconsin	Delta	0.30660516	0.0002972316	0.60360914	0.15260127	0.47944802	0.19386849	0.3896143	0.24023859
2022-02-18	Wisconsin	Delta	0.30338514	0.00024382008	0.6169846	0.14806078	0.48184925	0.1886812	0.3876306	0.23577711
2022-02-19	Wisconsin	Delta	0.29968917	0.00020036989	0.622129	0.14286302	0.4860945	0.18493526	0.38603097	0.23127583
2022-02-20	Wisconsin	Delta	0.29647517	0.00016318349	0.6297369	0.13893397	0.48875892	0.18119968	0.38650194	0.22673038
2022-02-21	Wisconsin	Delta	0.29391885	0.00013373977	0.6383976	0.13313565	0.48810032	0.1763294	0.38677365	0.22308767
2022-02-22	Wisconsin	Delta	0.29115784	0.00010799229	0.64698625	0.12862287	0.48743668	0.17214346	0.38469684	0.21896103
2022-02-23	Wisconsin	Delta	0.28720284	8.768536e-05	0.64900357	0.12496675	0.48992163	0.1680804	0.38345075	0.21657874
2022-02-24	Wisconsin	Delta	0.28582406	7.0483686e-05	0.6517297	0.12153592	0.4921599	0.16607365	0.38376433	0.21358697
2022-02-25	Wisconsin	Delta	0.28413016	5.7509962e-05	0.65658575	0.1202046	0.49344903	0.16252579	0.38045698	0.2111505
2022-02-26	Wisconsin	Delta	0.2796657	4.5977824e-05	0.6661194	0.1175385	0.49340063	0.15953878	0.38071337	0.20782599
2022-02-27	Wisconsin	Delta	0.27868176	3.682892e-05	0.6719917	0.11583752	0.49249905	0.15599231	0.3800351	0.20498796
2022-02-28	Wisconsin	Delta	0.2763778	2.9462775e-05	0.67704546	0.11412773	0.49467772	0.15186475	0.37997574	0.20208235
2022-03-01	Wisconsin	Delta	0.27455878	2.353992e-05	0.68214977	0.11203185	0.497866	0.14890341	0.38086715	0.1998474
2022-03-02	Wisconsin	Delta	0.2725414	1.8990559e-05	0.6884655	0.108093284	0.49954727	0.14792873	0.37977964	0.19754468
2022-03-03	Wisconsin	Delta	0.27030748	1.4986059e-05	0.70047605	0.1054369	0.5028613	0.14455037	0.38214546	0.19559157
2022-03-04	Wisconsin	Delta	0.26998264	1.2036583e-05	0.70475954	0.10141369	0.506635	0.14169519	0.3828689	0.19330499
2022-03-05	Wisconsin	Delta	0.26835918	9.492673e-06	0.7168793	0.09805629	0.5073213	0.13922378	0.38306507	0.19073695
2022-03-06	Wisconsin	Delta	0.26743364	7.4583522e-06	0.7267944	0.09724401	0.5143231	0.13591431	0.38276854	0.1888093
2022-03-07	Wisconsin	Delta	0.26636928	5.8520795e-06	0.744385	0.09424919	0.5206669	0.13428095	0.38487256	0.18630093
2022-03-08	Wisconsin	Delta	0.26590067	4.6096256e-06	0.7624716	0.09230536	0.52716076	0.13270882	0.38587952	0.1839926
2022-03-09	Wisconsin	Delta	0.26503104	3.5934402e-06	0.77857286	0.089608915	0.5351265	0.1311266	0.38905618	0.1815089
2022-03-10	Wisconsin	Delta	0.26405078	2.825485e-06	0.78761834	0.08817446	0.5404322	0.12890926	0.39185607	0.18055734
2022-03-11	Wisconsin	Delta	0.26367444	2.1840356e-06	0.79726136	0.08598098	0.5453216	0.12671028	0.39514422	0.17838104
2022-03-12	Wisconsin	Delta	0.26278892	1.6799652e-06	0.8134717	0.08421866	0.55251527	0.1260467	0.39923024	0.177246
2022-03-13	Wisconsin	Delta	0.2627983	1.2972201e-06	0.8334462	0.0829773	0.5603913	0.12555374	0.4020099	0.17615144
2022-03-14	Wisconsin	Delta	0.2644864	9.876217e-07	0.85245174	0.08051568	0.56919783	0.12414825	0.40732527	0.17450625
2022-03-15	Wisconsin	Delta	0.26506627	7.6583785e-07	0.8716131	0.07875036	0.57980675	0.123832166	0.41117334	0.17405431
2022-03-16	Wisconsin	Delta	0.2666812	5.8393863e-07	0.91808045	0.07716536	0.591549	0.12210096	0.4142468	0.1728668
2022-03-17	Wisconsin	Delta	0.26804033	4.3883426e-07	0.93068045	0.074645095	0.6067755	0.120584585	0.4188813	0.17306717
2022-03-18	Wisconsin	Delta	0.26940006	3.356334e-07	0.94570065	0.07321099	0.62150043	0.11939398	0.42379686	0.17321987
2022-03-19	Wisconsin	Delta	0.27183604	2.5237534e-07	0.97006994	0.07344527	0.6425835	0.117929965	0.43054298	0.17235382
2022-03-20	Wisconsin	Delta	0.27119008	1.8600784e-07	1.0174564	0.07258185	0.6625131	0.1155413	0.43680245	0.17278716
2022-03-21	Wisconsin	Delta	0.27383855	1.401763e-07	1.0535729	0.07142641	0.6792351	0.11499524	0.44389778	0.17251691
2022-03-22	Wisconsin	Delta	0.27493834	1.0567065e-07	1.0980937	0.07039505	0.69896865	0.11358221	0.45154417	0.17268333
2022-03-23	Wisconsin	Delta	0.2772719	7.954452e-08	1.1488019	0.06932518	0.71610427	0.11203906	0.45974857	0.17205314
2022-03-24	Wisconsin	Delta	0.27779067	5.955532e-08	1.2236817	0.06693636	0.7406547	0.1106232	0.46664074	0.17196345
2022-03-25	Wisconsin	Delta	0.28024036	4.4479307e-08	1.270747	0.06590023	0.7703243	0.109093174	0.47753185	0.17227122
2022-03-26	Wisconsin	Delta	0.28328255	3.3681744e-08	1.3395046	0.064300716	0.7821333	0.108400576	0.48785377	0.17228115
2022-03-27	Wisconsin	Delta	0.28475958	2.498239e-08	1.3989786	0.06151959	0.8039336	0.10689355	0.49792248	0.16957256
2022-03-28	Wisconsin	Delta	0.28803867	1.8295683e-08	1.4278443	0.05998675	0.8325959	0.106303476	0.51025194	0.1702767
2022-03-29	Wisconsin	Delta	0.29163036	1.3281435e-08	1.4929117	0.05848665	0.86389637	0.10417259	0.5264604	0.17073427
2022-03-30	Wisconsin	Delta	0.29645813	9.650163e-09	1.6314943	0.057884738	0.9065386	0.10172793	0.53983694	0.1700028
2022-03-31	Wisconsin	Delta	0.30001646	7.1075688e-09	1.7021903	0.056121055	0.9427267	0.09988678	0.55318165	0.16678657
2022-04-01	Wisconsin	Delta	0.30396932	5.1504507e-09	1.7721463	0.05518514	0.9761753	0.09775681	0.56429154	0.16635999
2022-04-02	Wisconsin	Delta	0.30876103	3.7626378e-09	1.881121	0.054572504	1.0301223	0.09478108	0.58361745	0.1653235
2022-04-03	Wisconsin	Delta	0.31380337	2.7055826e-09	1.9565852	0.053267006	1.0627947	0.09322425	0.5980332	0.16571605
2022-04-04	Wisconsin	Delta	0.3184169	1.9306117e-09	2.0812387	0.051305015	1.111739	0.09019799	0.61409354	0.16381232
2022-04-05	Wisconsin	Delta	0.32116798	1.4227584e-09	2.2049632	0.04864151	1.1829603	0.088388674	0.62860245	0.16138825
2022-04-06	Wisconsin	Delta	0.32371515	1.0391144e-09	2.3750885	0.046746884	1.2438734	0.085425444	0.6497258	0.16099495
2022-04-07	Wisconsin	Delta	0.3230049	7.7632306e-10	2.5178394	0.04244358	1.3098732	0.08325108	0.66955173	0.15762748
2022-04-08	Wisconsin	Delta	0.32621974	5.647798e-10	2.7516234	0.039902292	1.3884207	0.08049775	0.68880033	0.15420258
2022-04-09	Wisconsin	Delta	0.3235476	3.8633963e-10	3.0507367	0.037294827	1.4711673	0.0772399	0.7142298	0.15071903
2022-04-10	Wisconsin	Delta	0.32810533	2.78609e-10	3.272726	0.034057755	1.5915257	0.0737433	0.7433382	0.14804146
2022-04-11	Wisconsin	Delta	0.32947317	2.0039304e-10	3.616445	0.029979518	1.6381752	0.07036322	0.7950051	0.14313623
2022-04-12	Wisconsin	Delta	0.33062047	1.3931156e-10	4.127778	0.026606506	1.7831823	0.06602879	0.8401109	0.13804284
2021-11-15	Wisconsin	Omicron 21L	2.62844	0.0	5.7707076	1.1892076	4.447873	1.582183	3.4834862	2.011835
2021-11-16	Wisconsin	Omicron 21L	2.513647	0.0	5.153346	1.1938715	4.0972476	1.5577408	3.2664657	1.9426445
2021-11-17	Wisconsin	Omicron 21L	2.3802829	0.0	4.8106236	1.1644341	3.798747	1.4957443	3.0553124	1.8538268
2021-11-18	Wisconsin	Omicron 21L	2.2344503	0.0	4.5066314	1.1054001	3.5211995	1.4119506	2.8300853	1.7453923
2021-11-19	Wisconsin	Omicron 21L	2.0771918	0.0	4.20072	1.0118448	3.252661	1.29824	2.6320684	1.609051
2021-11-20	Wisconsin	Omicron 21L	1.9059734	0.0	3.854085	0.93758315	3.03145	1.184413	2.4275591	1.4870955
2021-11-21	Wisconsin	Omicron 21L	1.7351456	0.0	3.5178285	0.8539907	2.782407	1.0786756	2.2178876	1.3599417
2021-11-22	Wisconsin	Omicron 21L	1.5795109	0.0	3.198414	0.7778962	2.555636	0.97806054	2.0185752	1.2359067
2021-11-23	Wisconsin	Omicron 21L	1.4366777	0.0	2.9276197	0.7170862	2.3249936	0.89731777	1.8370008	1.1199791
2021-11-24	Wisconsin	Omicron 21L	1.3063622	0.0	2.6277986	0.6619988	2.087369	0.8167272	1.6619124	1.0170217
2021-11-25	Wisconsin	Omicron 21L	1.1779209	0.0	2.3574066	0.6051733	1.8725605	0.74326754	1.5054833	0.9235924
2021-11-26	Wisconsin	Omicron 21L	1.0692515	0.0	2.1103976	0.5568631	1.6903733	0.67885816	1.3627052	0.83993477
2021-11-27	Wisconsin	Omicron 21L	0.97115034	0.0	1.8999093	0.51191425	1.5239384	0.62207294	1.2325965	0.7688974
2021-11-28	Wisconsin	Omicron 21L	0.8858469	0.0	1.7026283	0.47206292	1.370984	0.57303	1.1195971	0.7035235
2021-11-29	Wisconsin	Omicron 21L	0.8122554	0.0	1.5359975	0.43725798	1.245781	0.5342021	1.020472	0.64719427
2021-11-30	Wisconsin	Omicron 21L	0.750195	0.0	1.3946348	0.4065817	1.135157	0.4967303	0.9403593	0.59788895
2021-12-01	Wisconsin	Omicron 21L	0.6965442	0.0	1.2792783	0.3802045	1.0448747	0.4630239	0.8711213	0.55727816
2021-12-02	Wisconsin	Omicron 21L	0.65072155	0.0	1.1980044	0.3610334	0.9681369	0.43532532	0.8122191	0.52484334
2021-12-03	Wisconsin	Omicron 21L	0.61359656	0.0	1.126277	0.34155938	0.90875125	0.41465843	0.7645017	0.49646196
2021-12-04	Wisconsin	Omicron 21L	0.58453006	0.0	1.0701816	0.32841268	0.86121076	0.3968558	0.7259475	0.47598022
2021-12-05	Wisconsin	Omicron 21L	0.5604149	0.0	1.0218385	0.31734627	0.8240733	0.38147223	0.69450194	0.45875898
2021-12-06	Wisconsin	Omicron 21L	0.54182476	0.0	0.978109	0.31090808	0.79297096	0.36914772	0.66990584	0.44485092
2021-12-07	Wisconsin	Omicron 21L	0.5271494	0.0	0.9437448	0.30369633	0.77003545	0.36216533	0.6491494	0.43455762
2021-12-08	Wisconsin	Omicron 21L	0.51695204	0.0	0.9152377	0.29821527	0.7509208	0.3564258	0.6350525	0.42606342
2021-12-09	Wisconsin	Omicron 21L	0.50936174	0.0	0.9012296	0.29456758	0.73967355	0.35218707	0.62383103	0.4216304
2021-12-10	Wisconsin	Omicron 21L	0.5053617	0.0	0.8851403	0.29590717	0.72910535	0.34988096	0.61530614	0.41872573
2021-12-11	Wisconsin	Omicron 21L	0.50411177	0.0	0.8761056	0.2983755	0.72222775	0.34964645	0.61092454	0.41761184
2021-12-12	Wisconsin	Omicron 21L	0.5037527	0.0	0.8682315	0.3000089	0.7214517	0.3511695	0.6076614	0.41788167
2021-12-13	Wisconsin	Omicron 21L	0.5044686	0.0	0.8653839	0.30188397	0.7202489	0.35407683	0.60914165	0.42028356
2021-12-14	Wisconsin	Omicron 21L	0.5079598	0.0	0.8585703	0.3034059	0.7197206	0.35835645	0.61065793	0.42488778
2021-12-15	Wisconsin	Omicron 21L	0.5129725	0.0	0.86323243	0.3080166	0.72384465	0.3640218	0.61395776	0.4293906
2021-12-16	Wisconsin	Omicron 21L	0.518576	0.0	0.8609383	0.31315535	0.7264011	0.37153655	0.6197663	0.4357967
2021-12-17	Wisconsin	Omicron 21L	0.5252956	0.0	0.8629427	0.31926838	0.73166853	0.37849006	0.6260925	0.44202018
2021-12-18	Wisconsin	Omicron 21L	0.53206027	0.0	0.8658276	0.32622015	0.7373706	0.38705727	0.63273895	0.45111084
2021-12-19	Wisconsin	Omicron 21L	0.54083884	0.0	0.8661465	0.33457586	0.74288213	0.39504266	0.6402565	0.45922878
2021-12-20	Wisconsin	Omicron 21L	0.5494345	0.0	0.8727519	0.34356487	0.75035095	0.405087	0.64689076	0.4698408
2021-12-21	Wisconsin	Omicron 21L	0.55674654	0.0	0.88076335	0.35221553	0.75619054	0.4149309	0.65491366	0.47969702
2021-12-22	Wisconsin	Omicron 21L	0.56636894	0.0	0.8817446	0.36061296	0.7615085	0.42645776	0.66243106	0.49030238
2021-12-23	Wisconsin	Omicron 21L	0.5765294	0.0	0.8850883	0.37166426	0.76702887	0.43686184	0.669839	0.5011505
2021-12-24	Wisconsin	Omicron 21L	0.58701956	0.0	0.89561576	0.38263112	0.7757596	0.44782764	0.6792931	0.51215595
2021-12-25	Wisconsin	Omicron 21L	0.5978378	0.0	0.8977162	0.39410087	0.786622	0.46115682	0.6894314	0.52411276
2021-12-26	Wisconsin	Omicron 21L	0.609349	0.0	0.9073839	0.40805894	0.7989499	0.4743294	0.7008816	0.53637695
2021-12-27	Wisconsin	Omicron 21L	0.62216496	0.0	0.91605604	0.42063463	0.80950606	0.48634657	0.7127892	0.5494504
2021-12-28	Wisconsin	Omicron 21L	0.636801	0.0	0.9269481	0.43445775	0.8180349	0.5006352	0.72664344	0.5636356
2021-12-29	Wisconsin	Omicron 21L	0.65275896	2.8590295e-11	0.9412836	0.45070502	0.82894397	0.51704115	0.7411201	0.57859534
2021-12-30	Wisconsin	Omicron 21L	0.6687224	6.519177e-05	0.95023704	0.4671482	0.8454201	0.53259975	0.7580909	0.5950753
2021-12-31	Wisconsin	Omicron 21L	0.68650115	0.0009778662	0.9655441	0.48468596	0.8622392	0.54787046	0.7746165	0.6130995
2022-01-01	Wisconsin	Omicron 21L	0.7062066	0.0019037736	0.9836151	0.50207984	0.8796846	0.5651084	0.79168296	0.63054335
2022-01-02	Wisconsin	Omicron 21L	0.72665393	0.0021794033	1.0019778	0.5202955	0.89882046	0.583902	0.81256324	0.65146774
2022-01-03	Wisconsin	Omicron 21L	0.7474519	0.0023719217	1.018267	0.54145926	0.91670257	0.60645884	0.83338445	0.6742922
2022-01-04	Wisconsin	Omicron 21L	0.7716319	0.0026680054	1.0398709	0.566276	0.9399155	0.6287133	0.85743	0.6977422
2022-01-05	Wisconsin	Omicron 21L	0.7966797	0.0029340368	1.0615752	0.59256566	0.96154696	0.6541123	0.8797941	0.7230055
2022-01-06	Wisconsin	Omicron 21L	0.8214272	0.0030961013	1.0839895	0.62017995	0.9854137	0.68350047	0.9052092	0.7506564
2022-01-07	Wisconsin	Omicron 21L	0.8502751	0.0032387814	1.110199	0.64961976	1.0127945	0.71194977	0.9301019	0.77959055
2022-01-08	Wisconsin	Omicron 21L	0.8786073	0.0034006375	1.131908	0.68146837	1.0370147	0.7454416	0.9583461	0.8102675
2022-01-09	Wisconsin	Omicron 21L	0.90816456	0.0035612846	1.1527716	0.7150222	1.0657655	0.7778303	0.98849964	0.8421048
2022-01-10	Wisconsin	Omicron 21L	0.94140214	0.0037227175	1.1763504	0.74871826	1.0929862	0.81123334	1.0182698	0.87477314
2022-01-11	Wisconsin	Omicron 21L	0.97487813	0.0038971996	1.2032576	0.7874108	1.1209092	0.84846944	1.0482004	0.9070792
2022-01-12	Wisconsin	Omicron 21L	1.0079437	0.0041063447	1.2349932	0.82381403	1.151224	0.8825736	1.0808363	0.94138485
2022-01-13	Wisconsin	Omicron 21L	1.0424514	0.0043170424	1.2633663	0.85922694	1.179857	0.9182535	1.1130123	0.9752152
2022-01-14	Wisconsin	Omicron 21L	1.0767562	0.0042878473	1.296663	0.8923857	1.2118369	0.9529898	1.14508	1.0100231
2022-01-15	Wisconsin	Omicron 21L	1.10939	0.0042256154	1.3316104	0.92647725	1.2440931	0.9852875	1.1781783	1.0426842
2022-01-16	Wisconsin	Omicron 21L	1.1424394	0.0043765227	1.3630339	0.95705926	1.2755177	1.0179585	1.2104025	1.0743382
2022-01-17	Wisconsin	Omicron 21L	1.172504	0.004576375	1.3972567	0.9865173	1.3068305	1.0475353	1.2430003	1.1046106
2022-01-18	Wisconsin	Omicron 21L	1.2011445	0.004731298	1.4299251	1.0129876	1.3395866	1.0759926	1.2744362	1.1343774
